#bpm=128
1F,1872,4,0
22,2692,2,0
2L,3747,1,0
22,4567,2,0
1F,5622,4,0
22,6442,2,0
2S,7497,1,0
2W,8317,0,0
1F,9372,4,0
22,10192,2,0
2L,11247,1,0
22,12067,2,0
1F,13122,4,0
22,13942,2,0
2S,14997,1,0
2W,15817,0,0
1U,16872,0,0
1U,17809,0,0
1U,18747,4,0
1U,19684,4,0
1U,20622,1,0
1U,21559,1,0
1U,22497,3,0
1U,23434,3,0
05,24372,3,0
21,25192,2,0
0F,26247,1,0
0M,27067,2,0
05,28122,3,0
0A,28942,2,0
36,29997,2,0
34,30817,2,0
8B,31403,1,0
8C,31872,4,0
8D,35153,3,0
8E,35622,1,0
8F,37262,2,0
8G,38668,0,0
8H,39372,3,0
1U,41247,0,0
05,43122,4,0
0A,43942,2,0
11,44997,0,0
0A,45817,2,0
1G,46872,2,0
50,47692,3,0
61,48629,1,0
5P,49567,0,0
5O,50153,2,0
4L,50622,4,0
6F,51442,3,0
6F,52379,0,0
5P,53317,3,0
0Q,53903,4,0
4L,54372,0,0
50,55192,3,0
61,56129,2,0
53,57067,4,0
5O,57653,3,0
4L,58122,2,0
6F,58942,1,0
4S,59879,0,0
5K,60817,0,0
5O,61403,2,0
4L,61872,3,0
8I,62340,4,0
8J,62692,3,0
60,63747,1,0
60,64684,1,0
6O,65153,3,0
8I,66090,3,0
8K,66442,1,0
8L,66911,4,0
8M,67497,2,0
8I,69840,4,0
8J,70192,2,0
53,72067,1,0
6B,73122,4,0
8N,73942,0,0
6U,74997,1,0
6X,75465,2,0
6V,75934,3,0
74,76403,4,0
1U,76872,0,0
1U,77809,0,0
1U,78747,0,0
1U,79684,0,0
1U,80622,4,0
1U,81559,4,0
1U,82497,4,0
1U,83434,4,0
1U,84372,1,0
1U,85309,1,0
1U,86247,1,0
1U,87184,1,0
1U,88122,3,0
1U,89059,3,0
1U,89997,3,0
1U,90934,3,0
1G,91872,0,0
8O,91872,4,0
8P,93747,2,0
84,95622,1,0
8Q,97497,0,0
8R,98434,1,0
8P,99372,4,0
84,101247,2,0
8P,103122,3,0
8Q,104997,0,0
8R,105934,1,0
84,106403,3,0
05,106872,2,0
0A,107692,1,0
0F,108747,0,0
0M,109567,1,0
05,110622,2,0
0A,111442,1,0
11,112497,0,0
0A,113317,1,0
05,114372,3,0
0A,115192,1,0
11,116247,0,0
0M,117067,1,0
05,118122,3,0
0A,118942,2,0
11,119997,1,0
0A,120817,3,0
03,121872,2,0
