#bpm=115
1L,1043,0,0
1L,1565,0,0
1L,2086,0,0
1L,2608,0,0
1L,3130,4,0
1L,3652,4,0
1L,4173,4,0
1L,4695,4,0
1L,5217,1,0
1L,5739,1,0
1L,6260,1,0
1L,6782,1,0
1L,7304,2,0
1L,7826,2,0
1L,8347,2,0
1L,8869,2,0
1L,9391,0,0
1B,9913,4,0
1L,10434,0,0
1B,10956,4,0
1L,11478,1,0
1B,12000,3,0
1L,12521,1,0
1B,13043,3,0
1L,13565,0,0
1L,14086,0,0
1L,14608,0,0
1L,15130,0,0
FX,15521,3,0
2L,15782,0,0
2L,16043,0,0
2L,16304,4,0
2L,16565,4,0
2L,16826,1,0
3F,17217,2,0
5B,17739,0,0
CU,17739,4,0
CV,18000,4,0
CW,18391,1,0
CU,18782,4,0
CV,19043,4,0
CW,19434,1,0
CU,19826,4,0
CV,20086,4,0
CW,20478,1,0
CX,20869,4,0
52,21130,3,0
CW,21521,3,0
CY,21913,0,0
CZ,22304,4,0
56,22565,2,0
CY,22956,0,0
CZ,23347,4,0
56,23608,2,0
CY,24000,0,0
CZ,24391,4,0
56,24652,2,0
CY,25043,0,0
CZ,25434,4,0
56,25695,2,0
CU,26086,4,0
CV,26347,4,0
CW,26739,2,0
CU,27130,0,0
CV,27391,0,0
CW,27782,2,0
CU,28173,4,0
CV,28434,4,0
CW,28826,2,0
CX,29217,0,0
43,29608,2,0
CW,29869,3,0
CY,30260,0,0
CZ,30652,4,0
4J,31043,2,0
CY,31304,0,0
CZ,31695,4,0
4J,32086,2,0
CY,32347,0,0
CZ,32739,4,0
4J,33130,2,0
CY,33391,0,0
CZ,33782,4,0
4J,34173,2,0
5B,34434,0,0
CU,34434,4,0
CV,34695,4,0
CW,35086,1,0
CU,35478,4,0
CV,35739,4,0
CW,36130,1,0
CU,36521,4,0
CV,36782,4,0
CW,37173,2,0
CX,37565,0,0
43,37956,2,0
CW,38217,3,0
CY,38608,0,0
CZ,39000,4,0
56,39260,3,0
CY,39652,0,0
CZ,40043,4,0
56,40304,3,0
CY,40695,0,0
CZ,41086,4,0
56,41347,3,0
CY,41739,0,0
CZ,42130,4,0
56,42391,3,0
CU,42782,4,0
CV,43043,4,0
CW,43434,2,0
CU,43826,0,0
CV,44086,0,0
CW,44478,2,0
CU,44869,4,0
CV,45130,4,0
CW,45521,2,0
CX,45913,0,0
43,46304,4,0
CW,46565,2,0
FY,46956,0,0
FY,47478,0,0
FY,48000,0,0
3F,48782,4,0
FZ,49043,3,0
G0,49304,3,0
G1,49956,3,0
G2,50347,3,0
HI,51130,2,1565
HJ,53217,3,783
HK,54260,4,783
G3,55304,3,0
G4,55695,2,0
G5,56086,0,0
G6,56347,2,0
G7,57130,4,0
HL,57391,0,913
HM,58434,1,522
G8,59217,2,0
HN,59478,3,1826
HO,61565,1,783
HP,62608,4,783
G9,63652,0,0
GA,64043,4,0
HQ,64434,3,783
GB,65478,4,0
HR,65739,1,1826
5Y,67826,4,0
61,68217,4,0
63,68739,4,0
64,69130,4,0
65,69521,4,0
66,69913,0,0
68,70304,0,0
6A,70826,0,0
6B,71217,0,0
6C,71608,0,0
6D,72000,3,0
6E,72260,3,0
6G,72652,3,0
6I,73304,3,0
6J,73695,3,0
6K,74086,1,0
6L,74347,1,0
6N,74739,1,0
6S,75391,1,0
6T,75782,1,0
5Y,76173,2,0
61,76565,2,0
63,77086,2,0
64,77478,2,0
65,77869,2,0
6X,78260,0,0
6Z,78652,0,0
71,79173,0,0
72,79565,0,0
73,79956,0,0
6D,80347,4,0
6F,80739,4,0
6H,81260,4,0
6I,81652,4,0
6J,82043,4,0
GC,82434,0,0
GD,82956,2,0
GE,83478,4,0
GF,84000,1,0
GG,84260,3,0
2L,84521,0,0
2L,85043,0,0
2L,85565,0,0
2L,86086,0,0
2L,86608,4,0
2L,87130,4,0
2L,87652,4,0
2L,88173,4,0
2L,88695,1,0
2L,89217,1,0
2L,89739,1,0
2L,90260,1,0
2L,90782,3,0
2L,91304,3,0
2L,91826,3,0
2L,92347,2,0
2L,92608,2,0
2L,92869,2,0
2L,93391,2,0
2L,93913,2,0
2L,94434,2,0
2L,94956,4,0
2L,95478,4,0
2L,96000,4,0
2L,96521,4,0
2L,97043,1,0
2L,97565,1,0
2L,98086,1,0
2L,98608,1,0
2L,99130,2,0
2L,99652,2,0
2L,100173,2,0
2L,100695,2,0
2L,100956,2,0
GH,101217,0,0
GI,101217,4,0
GJ,102260,2,0
GK,103304,0,0
GL,103304,4,0
GM,104347,1,0
GN,104347,3,0
GO,105391,0,0
GP,105391,2,0
GQ,106695,2,0
GR,107086,3,0
GS,107478,1,0
GT,107478,4,0
GU,109565,0,0
GV,109565,4,0
GW,110869,3,0
GX,111260,2,0
GY,111652,1,0
GZ,112956,4,0
H0,113347,3,0
H1,113739,0,0
H2,113739,2,0
H3,115826,1,0
HS,116869,0,261
HT,117130,3,261
HU,117391,1,261
HV,117652,2,2870
HW,121043,4,391
HX,121434,1,391
HY,121826,3,130
HZ,122086,0,783
I0,122869,4,783
I1,123652,1,261
I2,123913,3,1043
I3,125217,1,261
I4,125478,3,261
I5,125739,2,261
I6,126000,4,1565
I7,127826,0,261
I8,128086,3,783
H4,129043,1,0
H5,129391,3,0
H6,129782,2,0
H7,130173,3,0
I9,130434,4,783
IA,131217,1,783
IB,132000,4,130
IC,132260,0,2087
3F,133043,3,0
3F,133695,3,0
3F,134086,3,0
H8,134608,4,0
DJ,134869,4,0
CW,135260,2,0
CU,135652,0,0
CV,135913,0,0
CW,136304,2,0
CU,136695,4,0
CV,136956,4,0
CW,137347,2,0
52,138000,3,0
CW,138391,2,0
CY,138782,0,0
CZ,139173,3,0
56,139434,1,0
CY,139826,0,0
CZ,140217,4,0
56,140478,2,0
CY,140869,0,0
CZ,141260,3,0
56,141521,1,0
CY,141913,0,0
CZ,142304,4,0
56,142565,2,0
CU,142956,4,0
CV,143217,4,0
3F,143478,0,0
CW,143608,2,0
CU,144000,4,0
CV,144260,4,0
3F,144521,0,0
CW,144652,3,0
CU,145043,4,0
CV,145304,4,0
3F,145565,0,0
CW,145695,2,0
2S,146086,0,0
2V,146347,1,0
