#bpm=115
B5,1043,0,0
B5,1565,0,0
B5,2086,0,0
B5,2608,0,0
B5,3130,4,0
B5,3652,4,0
B5,4173,4,0
B5,4695,4,0
B6,5086,1,0
B5,5217,1,0
B5,5739,1,0
B5,6260,1,0
B5,6782,1,0
B5,7304,2,0
B5,7826,2,0
B5,8347,4,0
3B,8608,2,0
3B,8869,2,0
B5,8869,4,0
B6,9260,0,0
3B,9260,4,0
B5,9391,0,0
B5,9913,0,0
3B,9913,4,0
B5,10434,0,0
B5,10956,0,0
3B,10956,4,0
B5,11478,3,0
3B,12000,1,0
B5,12000,3,0
B5,12521,3,0
3B,13043,1,0
B5,13043,3,0
B6,13434,0,0
B5,13565,0,0
3B,13956,4,0
B5,14086,0,0
3B,14478,4,0
B5,14608,0,0
3B,15000,4,0
B5,15130,0,0
B7,15521,3,0
3C,15782,0,0
3C,15913,0,0
3C,16043,0,0
3C,16304,3,0
3C,16434,3,0
3C,16565,3,0
3C,16826,2,0
3C,16956,2,0
3C,17086,2,0
48,17217,4,0
3C,17739,0,0
4Y,17739,1,0
8R,17739,4,0
8S,18000,4,0
8T,18130,4,0
48,18260,2,0
8U,18391,3,0
8V,18521,1,0
8W,18652,3,0
3C,18782,0,0
8R,18782,4,0
8S,19043,4,0
8T,19173,4,0
48,19304,2,0
8U,19434,3,0
8V,19565,1,0
8W,19695,3,0
3C,19826,0,0
8R,19826,4,0
8S,20086,4,0
8X,20217,4,0
48,20347,2,0
8U,20478,1,0
8V,20608,3,0
8W,20739,2,0
3C,20869,0,0
8Y,20869,4,0
8Z,21130,3,0
90,21260,1,0
48,21391,4,0
8U,21521,3,0
8V,21652,2,0
8W,21782,4,0
91,21913,0,0
4Z,22043,0,0
92,22173,2,0
93,22304,4,0
94,22565,3,0
95,22695,1,0
96,22826,2,0
91,22956,0,0
4Z,23086,0,0
92,23217,2,0
93,23347,4,0
94,23608,3,0
95,23739,1,0
96,23869,2,0
91,24000,0,0
4Z,24130,0,0
92,24260,2,0
93,24391,4,0
94,24652,3,0
95,24782,1,0
96,24913,2,0
91,25043,0,0
4Z,25173,0,0
92,25304,2,0
93,25434,4,0
94,25695,3,0
95,25826,1,0
96,25956,3,0
3C,26086,0,0
8R,26086,4,0
8S,26347,4,0
8T,26478,4,0
48,26608,1,0
8U,26739,2,0
8V,26869,1,0
8W,27000,3,0
8R,27130,0,0
3C,27130,4,0
8S,27391,0,0
8T,27521,0,0
48,27652,3,0
8U,27782,2,0
8V,27913,3,0
8W,28043,1,0
3C,28173,0,0
8R,28173,4,0
8S,28434,4,0
8X,28565,4,0
48,28695,1,0
8U,28826,2,0
8V,28956,1,0
8W,29086,3,0
8Y,29217,0,0
3C,29217,4,0
8Z,29478,4,0
90,29608,2,0
48,29739,1,0
8U,29869,3,0
8V,30000,1,0
8W,30130,2,0
91,30260,0,0
4Z,30391,0,0
92,30521,2,0
93,30652,4,0
94,30913,3,0
95,31043,1,0
96,31173,2,0
91,31304,0,0
4Z,31434,0,0
92,31565,2,0
93,31695,4,0
94,31956,3,0
95,32086,1,0
96,32217,2,0
91,32347,0,0
4Z,32478,0,0
92,32608,2,0
93,32739,4,0
94,33000,3,0
95,33130,1,0
96,33260,2,0
91,33391,0,0
4Z,33521,0,0
92,33652,2,0
93,33782,4,0
94,34043,2,0
95,34173,1,0
96,34304,3,0
3C,34434,0,0
8R,34434,4,0
8S,34695,4,0
8T,34826,4,0
3C,34956,0,0
48,34956,1,0
8U,35086,3,0
8V,35217,2,0
8W,35347,3,0
3C,35478,0,0
8R,35478,4,0
8S,35739,4,0
8T,35869,4,0
3C,36000,0,0
48,36000,1,0
8U,36130,3,0
8V,36260,2,0
8W,36391,3,0
3C,36521,0,0
8R,36521,4,0
8S,36782,4,0
8X,36913,4,0
3C,37043,0,0
48,37043,1,0
8U,37173,3,0
8V,37304,2,0
8W,37434,3,0
8Y,37565,0,0
3C,37565,4,0
8Z,37826,4,0
90,37956,2,0
48,38086,1,0
8U,38217,3,0
8V,38347,1,0
8W,38478,2,0
91,38608,0,0
