#bpm=155
0A,1548,0,0
4H,1548,4,0
4K,2128,1,0
0A,2128,3,0
2Y,2903,0,0
4N,2903,2,0
4O,3677,1,0
0A,3677,3,0
0A,4644,0,0
4H,4644,4,0
4K,5225,1,0
0A,5225,3,0
2Y,5999,2,0
4N,5999,4,0
4O,6774,1,0
0A,6774,3,0
4H,7741,0,0
0A,7741,4,0
4K,8322,1,0
0A,8322,3,0
4N,9096,0,0
2Y,9096,2,0
4O,9870,1,0
0A,9870,3,0
0A,10838,0,0
4H,10838,4,0
4K,11419,1,0
0A,11419,3,0
2Y,12193,2,0
4N,12193,4,0
4O,12967,1,0
0A,12967,3,0
31,13935,0,0
5A,13935,4,0
6M,15483,3,0
6M,15870,1,0
6M,16161,3,0
6M,16354,1,0
5V,16451,3,0
6M,16548,0,0
6M,16644,2,0
5V,16935,4,0
39,17032,0,0
6N,17419,4,0
6O,17806,3,0
6P,18193,2,0
6Q,18580,1,0
39,18967,0,0
39,19354,0,0
39,19741,0,0
6R,19935,3,0
6S,20032,1,0
6T,20128,2,0
39,20515,0,0
6U,20709,1,0
6P,21096,3,0
6V,21290,4,0
6W,21483,2,0
39,21677,0,0
39,22064,0,0
39,22451,0,0
39,22838,0,0
6X,23032,2,0
6Y,23128,4,0
6Z,23225,1,0
39,23612,0,0
70,23806,2,0
71,24193,3,0
72,24386,4,0
73,24580,3,0
39,24774,0,0
74,24967,4,0
75,25354,2,0
39,25548,0,0
76,25741,4,0
75,25935,2,0
6N,26128,4,0
39,26322,0,0
39,26709,0,0
6V,26903,1,0
76,27096,2,0
71,27290,3,0
72,27483,4,0
73,27677,3,0
39,27870,0,0
31,27870,2,0
39,29419,0,0
37,29612,3,0
39,29806,0,0
37,29999,3,0
39,30193,0,0
37,30386,3,0
39,30580,0,0
37,30774,3,0
39,30967,0,0
3D,31161,4,0
39,31354,0,0
3D,31548,4,0
39,31741,0,0
3E,31935,2,0
39,32128,0,0
3E,32322,2,0
39,32515,0,0
3H,32709,3,0
39,32903,0,0
3H,33096,3,0
39,33290,0,0
3H,33483,3,0
39,33677,0,0
3H,33870,3,0
39,34064,0,0
3H,34257,3,0
39,34451,0,0
3H,34644,3,0
39,34838,0,0
3H,35032,3,0
39,35225,0,0
3H,35419,3,0
39,35612,1,0
37,35806,3,0
39,35999,1,0
37,36193,3,0
39,36386,1,0
37,36580,3,0
39,36774,1,0
37,36967,3,0
39,37161,1,0
3D,37354,4,0
39,37548,1,0
3D,37741,4,0
39,37935,1,0
3E,38128,2,0
39,38322,1,0
3E,38515,2,0
39,38709,1,0
3H,38903,3,0
39,39096,1,0
3H,39290,3,0
39,39483,1,0
3H,39677,3,0
39,39870,1,0
3H,40064,3,0
3J,40451,4,0
3J,40838,4,0
3J,41225,4,0
3J,41612,4,0
49,41806,1,0
49,42096,1,0
49,42386,1,0
49,42774,3,0
49,42967,3,0
49,43161,3,0
4A,43354,2,0
4A,43644,2,0
4A,43935,2,0
4A,44322,4,0
4A,44515,4,0
4A,44709,4,0
4B,44903,2,0
4B,45193,2,0
4B,45483,2,0
4B,45870,3,0
4B,46064,3,0
4B,46257,3,0
4B,46451,0,0
4B,46741,0,0
4B,47032,0,0
4B,47419,2,0
4B,47612,2,0
4B,47806,2,0
49,47999,1,0
49,48290,1,0
49,48580,1,0
49,48967,1,0
49,49161,1,0
49,49354,1,0
4A,49548,3,0
4A,49838,3,0
4A,50128,3,0
4A,50515,3,0
4A,50709,3,0
4A,50903,3,0
4B,51096,2,0
4B,51386,2,0
4B,51677,2,0
4B,52064,2,0
4B,52257,2,0
4B,52451,2,0
4D,52644,4,0
4D,52935,4,0
4D,53225,4,0
4D,53612,4,0
4D,53806,4,0
4D,53999,4,0
77,54386,2,0
77,54580,2,0
78,54774,1,0
78,54870,3,0
78,54967,1,0
79,55161,2,0
79,55548,1,0
34,55548,3,0
7A,55741,4,0
7B,55935,4,0
7B,56032,2,0
7C,56128,4,0
7D,56322,1,0
7D,56709,1,0
7E,57096,3,0
7F,57483,3,0
7F,57580,1,0
7F,57677,3,0
7G,57870,3,0
7H,58064,0,0
7H,58257,0,0
7I,58451,0,0
4H,58838,2,0
38,59225,4,0
4K,59419,1,0
39,59612,0,0
38,59999,3,0
4N,60193,2,0
39,60386,0,0
38,60774,3,0
4O,60967,1,0
39,61161,0,0
39,61548,0,0
38,61548,4,0
7A,61935,4,0
7B,62128,4,0
7B,62225,2,0
7C,62322,4,0
7D,62515,1,0
7D,62903,1,0
7E,63290,3,0
7F,63677,3,0
7F,63774,1,0
7F,63870,3,0
7G,64064,3,0
7H,64257,0,0
7H,64451,0,0
7I,64644,0,0
4H,65032,2,0
38,65419,4,0
4K,65612,1,0
39,65806,0,0
38,66193,3,0
4N,66386,2,0
39,66580,0,0
39,66967,0,0
38,66967,4,0
4O,67161,2,0
39,67354,1,0
48,67548,1,0
39,67741,1,0
48,67935,1,0
7A,68128,4,0
7B,68322,4,0
7B,68419,2,0
7C,68515,4,0
4K,68709,1,0
7D,68709,3,0
7D,69096,3,0
4N,69483,0,0
7E,69483,4,0
7F,69870,3,0
7F,69967,1,0
7F,70064,3,0
7G,70257,3,0
7H,70451,2,0
7H,70644,2,0
7I,70838,2,0
39,71225,0,0
4H,71225,4,0
38,71612,3,0
4K,71806,1,0
39,71999,0,0
38,72386,2,0
4N,72580,3,0
39,72774,0,0
