#bpm=155
5E,1548,4,0
5F,1644,1,0
5G,1741,3,0
5E,1838,2,0
5F,1935,4,0
5G,2031,1,0
5E,2128,3,0
5F,2225,2,0
5G,2322,4,0
5E,2419,1,0
5F,2515,3,0
5G,2612,2,0
5H,2709,4,0
5I,2806,1,0
5J,2902,3,0
5K,2999,2,0
5L,3096,4,0
5M,3193,0,0
5K,3290,3,0
5L,3386,1,0
5M,3483,4,0
5N,3580,0,0
5O,3677,3,0
5P,3773,1,0
5Q,3870,3,0
5R,3967,0,0
5S,4064,2,0
5T,4161,1,0
5R,4257,3,0
5S,4354,0,0
5T,4451,2,0
5U,4548,1,0
5V,4644,4,0
5W,4741,0,0
5X,4838,3,0
5V,4935,1,0
5W,5031,4,0
5X,5128,0,0
5Y,5225,3,0
5Z,5322,1,0
60,5419,4,0
5Y,5515,1,0
5Z,5612,3,0
60,5709,2,0
61,5806,4,0
62,5902,1,0
63,5999,3,0
64,6096,2,0
65,6193,4,0
66,6290,1,0
64,6386,3,0
65,6483,2,0
67,6580,4,0
68,6677,1,0
69,6773,3,0
6A,6870,0,0
6B,6967,4,0
69,7064,2,0
6A,7161,3,0
6B,7257,1,0
69,7354,4,0
6A,7451,0,0
6B,7548,3,0
6C,7644,1,0
61,7741,4,0
62,7838,0,0
63,7935,3,0
5Y,8031,2,0
5Z,8128,4,0
60,8225,1,0
5Y,8322,3,0
5Z,8419,2,0
60,8515,4,0
5V,8612,0,0
5W,8709,2,0
5X,8806,1,0
5V,8902,4,0
5W,8999,0,0
5X,9096,3,0
5V,9193,1,0
5L,9290,4,0
5M,9386,0,0
5K,9483,3,0
5L,9580,1,0
5M,9677,4,0
5N,9773,2,0
5O,9870,3,0
5P,9967,1,0
5Q,10064,4,0
5R,10161,0,0
5S,10257,3,0
5T,10354,1,0
5R,10451,4,0
5S,10548,0,0
5T,10644,3,0
5U,10741,1,0
5E,10838,4,0
5F,10935,0,0
5G,11031,3,0
5E,11128,1,0
5F,11225,4,0
5G,11322,2,0
5E,11419,3,0
5F,11515,1,0
5G,11612,2,0
5E,11709,0,0
5F,11806,3,0
5G,11902,2,0
5H,11999,4,0
5I,12096,0,0
5J,12193,3,0
5K,12290,1,0
38,12386,2,0
3A,12483,0,0
3C,12580,3,0
3E,12677,1,0
3C,12773,4,0
3E,12870,0,0
3F,12967,3,0
3G,13064,1,0
3H,13161,4,0
3J,13257,0,0
3L,13354,3,0
3M,13451,1,0
3O,13548,4,0
3P,13644,2,0
3R,13741,3,0
3T,13838,1,0
1R,13935,0,0
42,13935,4,0
6D,15483,2,0
6D,15870,2,0
6D,16161,2,0
6D,16354,1,0
4M,16451,3,0
6D,16548,0,0
6D,16644,4,0
4M,16935,2,0
2X,17031,0,0
2X,17419,0,0
27,17419,1,0
6E,17419,4,0
2X,17806,0,0
6F,17806,3,0
2X,18193,0,0
27,18193,1,0
6G,18193,2,0
2X,18580,0,0
6H,18580,3,0
2X,18967,0,0
27,18967,1,0
2X,19354,0,0
2X,19741,0,0
27,19741,1,0
6I,19935,2,0
6J,20031,3,0
2X,20128,0,0
6K,20128,4,0
2X,20515,0,0
27,20515,1,0
6L,20709,2,0
2X,20902,0,0
6G,21096,3,0
2X,21290,0,0
27,21290,1,0
6M,21290,4,0
6N,21483,2,0
2X,21677,0,0
2X,22064,0,0
27,22064,1,0
2X,22451,0,0
2X,22838,0,0
27,22838,1,0
2X,23031,0,0
6O,23031,2,0
6P,23128,3,0
2X,23225,0,0
6Q,23225,4,0
2X,23612,0,0
27,23612,1,0
6R,23806,2,0
2X,23999,0,0
6S,24193,3,0
2X,24386,0,0
27,24386,1,0
6T,24386,4,0
6U,24580,3,0
2X,24773,0,0
6V,24967,4,0
2X,25161,0,0
27,25161,1,0
6W,25354,2,0
2X,25548,0,0
6X,25741,4,0
2X,25935,0,0
27,25935,1,0
6W,25935,3,0
6E,26128,4,0
2X,26322,0,0
2X,26709,0,0
27,26709,4,0
6M,26902,1,0
2X,27096,0,0
6X,27096,2,0
2X,27290,0,0
6S,27290,3,0
2X,27483,0,0
6T,27483,4,0
2X,27677,0,0
6U,27677,3,0
